0,1,2,cl_label
9.898979,1.3113317,6.197332,3
6.3523602,8.430233,3.3249953,0
5.4042573,5.0892663,6.478296,4
7.5376863,2.7554612,11.402705,3
5.093847,4.5828714,2.4216285,3
7.3632417,8.448599,3.0599139,0
3.2992136,3.0286038,3.8387206,5
1.8461812,6.5593214,1.3769089,3
5.1043844,4.19016,2.2560787,3
3.1579964,4.228992,4.525615,5
3.4199417,4.1373324,6.7935147,4
5.2855783,5.456338,4.9722247,4
2.3639302,4.702255,5.966488,5
5.9339924,3.7034357,7.763741,4
4.1151085,4.8537207,1.5403537,3
-3.8640752,-0.6883813,3.6521065,2
4.885903,6.945353,1.4262491,3
2.5059552,3.6994615,4.9291115,5
4.3650885,6.15392,3.8936775,3
-3.814387,-0.7486647,4.152591,2
3.656346,4.519856,2.619792,3
3.553764,4.7189984,6.2467318,4
5.4605594,4.943985,7.057235,4
6.926308,-1.5238128,9.779115,1
6.1514516,-2.4342117,9.29335,1
7.0112805,5.4623127,1.6925417,3
8.2043,1.9676747,6.5568953,5
7.08838,6.6817904,6.689412,4
6.4701314,7.138926,3.3856091,0
6.7590976,7.736552,3.7818587,0
2.4848163,3.2435877,7.690978,4
6.3037233,5.1263657,7.7207446,4
4.1212587,6.0531,7.288303,4
7.6098876,5.322123,1.7954615,5
5.841957,5.2633348,5.544667,4
5.7660747,10.0595875,9.566492,1
3.51567,5.199587,2.198363,3
5.669756,3.6362197,8.363241,4
6.9291754,4.493174,5.0564876,4
5.419778,3.7310863,2.240163,5
6.833359,4.3263736,5.3145895,4
3.7997053,3.611419,7.140618,4
6.2127743,-1.9851071,8.502972,1
6.257145,3.6770363,3.065334,5
2.35097,4.409094,3.9706779,5
5.626113,-2.2970817,8.122748,1
3.6248431,3.3682904,2.4766834,3
5.1494946,4.066586,6.1996617,4
4.8935204,6.3360796,6.6894855,4
8.728496,1.7719908,6.8267217,5
3.3226187,3.9936223,1.7946801,3
6.6915317,7.3201165,7.1441717,4
6.972863,8.632773,4.172573,0
5.82458,5.7841024,7.935908,4
6.482671,5.732363,3.0167115,5
3.1546736,3.9724126,4.1209455,5
2.6682405,3.3264203,2.2288744,3
5.753485,6.2933416,1.8146468,3
6.284003,-2.096113,7.888144,1
4.7816005,6.7967124,2.12247,3
7.3009377,2.7973223,11.09775,5
6.3818665,5.1969037,6.919992,4
6.1617084,3.5470402,3.1613023,5
6.8339553,7.111385,5.789014,4
3.8269436,6.471492,2.0183225,3
2.097069,6.172548,3.1152418,3
4.8766804,4.2369323,5.1224065,4
1.8745412,7.3849273,0.30156553,4
-1.8376454,6.039992,-3.361166,2
6.784748,-1.7489005,9.802061,1
3.8672214,5.6788273,4.0177393,5
2.3898437,4.8780007,2.733735,3
7.6271586,2.7899117,11.54437,3
3.1598234,3.2204854,2.322449,3
3.4515293,3.465351,4.60105,5
5.8247867,3.589389,7.6674833,4
-3.9631922,-0.74388427,4.003643,2
4.676419,3.9607198,7.67798,4
7.2408743,5.462824,1.7004073,3
5.8375974,9.588134,8.662063,1
-1.9102721,6.4265704,-2.9506013,2
5.3611574,10.258523,9.031685,1
5.058681,3.3957026,6.530452,4
6.444916,8.457332,3.7220716,0
3.1952245,4.999326,5.2557855,5
9.7544365,1.3709964,5.9155216,3
7.412715,5.481796,1.6880704,3
2.196656,6.198556,1.3570639,3
2.3599746,5.6133394,2.3708284,3
5.111562,3.5902603,7.3717675,4
4.6414156,4.8146114,1.8654783,3
5.761243,3.3344197,4.5786505,5
5.2643614,3.6632757,5.513903,5
3.315949,4.9989843,4.505981,5
4.8916626,4.3433805,5.3326554,4
3.495655,-0.92230856,10.538817,1
6.878743,7.5195932,5.3283377,0
5.4468164,-2.5990224,-2.249857,3
6.7724,-1.5581115,9.607704,1
3.1218355,3.6878173,1.8725357,3
-4.0680804,-0.8965418,2.8384733,2
3.349853,3.0230236,3.4995785,5
9.623679,1.4280574,5.86188,3
6.281339,3.5463057,3.755027,5
5.1312904,6.650011,6.152269,4
4.8497014,6.4110303,6.050281,4
5.941277,5.280319,7.6840935,4
6.092751,3.6384332,3.1262293,5
4.998496,5.4426794,5.461431,4
3.2943852,3.4704626,5.3406396,5
4.2508774,3.2545307,4.7766213,5
6.6161695,-2.6357949,9.133328,1
5.099545,3.1066744,5.1323614,5
2.221691,4.608466,-2.4496102,2
6.036662,4.0348544,6.952399,4
3.9485939,6.0258794,3.7372186,5
5.738851,5.151925,7.728124,4
6.2347383,8.126888,2.9319196,0
9.5884495,1.4006034,5.808173,3
5.130784,4.764122,2.752665,3
8.282406,2.044153,7.426017,4
4.36459,3.8378396,6.719285,5
5.7135034,3.4432218,5.9649053,5
5.1769166,5.000144,5.223945,4
3.9336338,5.0678773,4.3670073,5
4.5233703,5.141045,6.4399858,4
6.7060637,6.0877876,7.6083517,4
4.803141,6.6744227,2.4002564,3
7.121018,7.5840697,5.6012025,0
1.9933337,7.589929,-0.031563707,4
3.822665,4.652376,2.5851061,3
4.7938676,5.472175,3.9693267,3
4.188908,3.9224658,7.8133373,4
2.345166,4.4049587,4.1912847,5
4.561004,3.4066422,3.9229283,5
4.560657,4.856608,5.0606422,5
4.328174,5.339363,3.013659,3
3.6686425,3.4178007,5.573586,5
3.0637271,4.5629315,6.8439693,5
2.9276123,4.0410333,7.233998,5
5.8679986,-2.7962625,-2.2243397,4
7.0773025,7.4747415,5.621672,4
5.479373,3.5897443,7.154485,4
1.8574034,4.354508,-1.9151716,2
-4.063091,-0.42704532,3.057036,2
4.7737694,4.12048,6.1460853,4
3.3738658,5.1703033,4.34152,5
3.640145,5.3402367,2.326504,3
7.25233,-1.6175712,9.735409,1
3.4994276,4.998149,2.0455542,3
3.6077125,3.1946807,3.1377597,3
5.2323627,3.74479,5.9052815,5
5.00807,4.7229395,2.5025222,3
6.488658,-2.082546,7.932425,1
6.320686,7.2188916,2.949385,5
6.6232395,8.893106,8.218335,1
4.9237876,5.7673326,1.3020371,3
5.784853,-2.1923954,8.187042,1
11.103433,9.952012,7.930846,4
7.115442,7.7164545,5.571529,4
11.941662,10.769042,7.7819266,3
2.555384,4.480837,3.1811688,3
1.9758554,7.571472,-0.013166619,4
7.0680943,8.637462,4.611403,0
3.47568,3.5607452,2.7537622,3
7.12004,8.977879,4.489468,0
5.8206487,9.999162,9.518852,1
7.6651683,8.63697,3.68364,0
5.449289,6.928209,5.9031157,4
7.89683,3.969198,5.7174826,4
5.1647515,3.3494968,7.849956,4
3.408841,3.8833768,7.400016,4
9.507134,1.4218144,5.60738,3
3.967671,3.4155009,4.0232577,5
4.725721,3.8470938,7.6090093,4
1.9262502,6.6709733,1.0898359,3
5.8933773,9.956092,9.499065,1
7.032314,8.882884,4.4991827,0
6.7141104,3.6597695,10.14396,4
3.2184074,5.460246,2.1906013,3
11.697324,10.681164,7.6823077,5
6.0084915,4.137031,6.243824,4
3.797171,4.2514,3.809786,5
5.411927,5.177151,7.9920154,4
7.5758944,8.32888,4.1444955,0
5.019918,10.367788,9.044803,1
3.9912295,7.153922,1.1211258,3
1.8070421,6.934317,0.7699519,5
4.2671814,6.543894,6.806414,4
3.1850293,6.002771,7.1168537,4
7.1594357,7.6321635,5.6457205,4
5.321218,-2.4187098,7.892998,3
4.7567005,4.9714537,2.3028414,3
2.6998749,4.587925,4.4905024,5
3.281874,5.505583,2.0432923,3
4.152265,6.9877415,4.3710666,5
6.23395,-2.0053546,8.502989,1
4.8071604,4.379833,2.792385,3
4.90285,4.882919,7.3668547,4
11.013669,10.919156,7.918851,5
6.5109644,8.933721,8.471275,1
4.5598016,5.3391495,2.9340427,3
4.3746333,6.580671,6.6895924,4
2.522712,4.6117387,4.289993,5
4.1006527,6.131752,7.22049,4
3.7845,6.292511,2.1330848,3
5.75137,4.825038,4.8913555,4
1.9074306,3.6846497,5.12083,5
4.0512433,7.0181365,1.2521834,3
5.518537,4.805296,6.232092,4
8.525795,3.760688,5.813198,5
6.9837556,7.5685606,5.596916,0
4.94434,3.163168,6.830912,4
4.904198,10.712875,9.861073,1
3.5187495,5.439269,2.1021965,3
4.2608085,7.578759,5.481553,4
6.420469,8.874938,8.368509,1
3.1409833,5.766964,1.6671829,3
6.768764,8.384311,3.6975431,0
5.241987,3.6291754,4.754229,5
4.262136,4.0472584,7.0529265,4
4.088885,6.149899,7.2389526,4
4.421047,3.1450937,4.7330093,5
4.586916,3.2241762,4.6907835,5
3.5281982,5.7353187,7.3589535,4
3.216732,3.9064243,1.8213242,3
3.4453282,4.968478,2.5784874,3
3.4508238,5.1729355,1.8731059,3
7.3358045,8.426649,3.0648882,0
1.7493504,6.85128,1.3322597,5
5.0055842,4.603439,3.2028863,3
4.9430747,3.7544374,5.867387,5
3.7399728,6.4967833,2.0306876,3
3.7387183,5.8280554,4.366119,5
4.987936,5.7331643,2.5201287,5
4.2949476,10.643314,9.060941,1
3.2090352,5.1615324,2.2052536,3
4.2965117,7.6437907,5.5504622,4
7.8329425,5.408311,1.7126061,4
6.5795393,7.461631,3.1372745,5
6.4349656,-2.0943449,7.926267,1
5.661974,5.349102,7.9290214,4
6.054049,9.076589,8.352446,1
2.9127593,5.994441,3.2110436,3
5.7232585,3.9897273,2.5075963,3
5.9538045,3.8656814,7.2543254,4
3.4869254,5.166846,1.8466773,3
7.0844045,8.669625,4.276818,0
3.2152367,4.591991,5.9691133,5
4.666241,5.299294,3.5113726,3
3.1216538,3.780591,1.8558596,3
4.3423076,6.8851867,1.1659685,3
4.547172,6.496597,6.5919304,4
5.340054,3.433356,3.8072054,5
8.522035,1.8823371,6.937285,4
4.349012,4.533296,4.3202014,4
5.8639717,3.6472065,8.690363,4
6.664447,-2.0574977,8.472394,5
4.784158,3.4436097,6.0634236,5
5.963738,6.423734,1.9455853,1
5.56088,4.207034,2.5271327,3
5.5313044,5.635423,5.9418406,4
3.0240593,5.1027966,7.2623577,4
6.4300337,-2.1695027,7.9872465,1
6.6840396,4.8002124,4.9377503,4
6.879214,9.081705,4.3476214,0
4.115969,6.4385853,4.8494163,5
-1.846493,6.0741363,-3.2948182,2
4.369273,5.397453,6.032528,5
4.3002462,5.3167243,7.1657376,4
5.9213324,5.099624,7.072264,4
11.070033,9.964464,7.948574,4
6.6371536,5.5700645,4.3032284,4
4.44547,7.365167,5.390179,4
3.3661034,3.956105,3.7096527,5
6.0711846,5.5269246,7.8436823,4
5.430087,5.2571306,5.344313,4
6.1558275,8.291626,1.9031808,0
6.712761,7.6640153,3.7091353,0
6.9446054,8.330508,4.480123,0
6.135985,4.8741226,7.310213,4
5.911121,9.045378,8.213568,4
5.706228,3.3999016,4.48158,5
6.390447,8.820768,3.5292826,0
4.7350106,10.765845,9.740398,1
3.520008,5.1094184,3.5593116,3
5.183187,3.6246133,7.873607,4
2.7023034,4.2913203,3.6835432,3
6.945548,8.325248,4.496034,0
5.546389,3.5422323,5.0414395,5
-2.0775425,6.198546,-2.982408,2
7.2058825,7.962251,5.380137,0
6.191627,3.840985,7.009171,4
4.4198437,6.6127057,6.6943746,4
3.4879546,5.163317,1.905505,3
2.585277,7.733831,6.1855936,4
4.6728086,3.8021996,3.1444178,5
4.5737057,4.204522,2.6112015,3
6.79496,-1.5919515,9.748011,4
5.162531,3.9339612,3.7030087,5
4.898325,10.700782,9.781537,1
2.8501983,4.533735,3.006372,3
2.5688753,4.7843127,4.2955995,3
5.540814,6.154217,1.528186,3
5.3284206,10.242575,9.022453,1
5.6852636,4.5471363,3.8629704,4
5.340392,10.226287,9.000247,1
6.3471584,9.420684,8.751161,1
5.167461,4.1438885,1.848849,3
7.0936537,7.521813,5.606356,0
3.6326957,6.729195,3.448795,3
7.792967,5.5217576,1.7610755,4
5.8621492,-2.6572397,-2.4334052,4
4.894461,4.134586,6.6562915,4
6.315825,4.5432124,7.333465,4
-4.1602783,-1.0252311,3.240179,2
2.4854212,5.3046565,2.9203749,3
5.6707125,3.4285762,5.0026374,5
4.685911,6.0015435,6.764429,4
2.7859876,3.7020092,4.584074,5
2.5285654,7.6841464,6.216967,4
5.403048,4.296117,3.5766542,5
2.5602438,4.0139666,4.33189,5
6.33321,3.7829785,3.1627872,5
3.0898023,4.4740987,5.9748845,5
5.641243,5.0204315,7.459709,4
3.49206,-0.9313581,10.546879,1
6.606681,4.3467183,5.4344764,4
4.962197,3.112954,5.2001157,5
7.4583545,8.534049,3.2543788,0
4.3081827,10.581087,8.936485,1
6.563867,7.1971602,7.0124097,5
7.3372025,5.284366,2.0721085,5
1.8310059,7.09024,0.68061453,5
7.344554,2.756202,11.167505,5
6.8542266,4.20668,4.6889367,4
2.0934992,4.0153127,4.939262,3
8.978386,3.9179919,5.7282424,5
3.9030793,4.9429965,1.9433534,3
5.476092,5.1688857,7.997831,4
5.449662,-2.3520834,8.013584,1
3.269451,4.725036,2.455489,3
6.0127497,5.175179,6.6108584,4
6.829732,9.05263,4.258076,0
3.7030334,5.7559457,5.077505,5
3.7031121,6.091162,5.438068,5
6.568171,-1.8706392,9.56036,1
3.118346,5.0387897,4.867739,5
2.5523264,4.541913,-2.2815037,2
3.7398202,5.734223,3.4745169,5
4.093665,3.0345204,6.5408716,5
2.4891949,6.789856,5.1921515,5
4.6327944,3.9337182,6.489315,4
2.3603406,3.4504597,7.278022,4
1.821567,6.5094247,1.3413793,3
6.61627,7.3014913,7.092943,5
4.098695,4.091922,7.9564757,4
6.9100456,4.899241,5.0990877,4
6.758115,4.02057,4.527282,4
10.704099,10.285518,8.2081995,4
4.1661644,3.4368994,5.462372,5
3.1699145,4.3445144,7.130936,4
3.9294207,3.3634782,4.4326496,5
2.5611837,7.4345527,6.166169,4
4.6305375,4.1605444,2.089967,3
7.948301,3.9635475,5.6913395,4
2.0028763,7.5456047,0.05010872,4
6.1512175,9.731129,9.1775675,1
4.5590477,3.3668349,4.1609855,5
3.4974866,5.583286,4.875306,5
5.729541,5.795006,7.756404,4
6.6047554,3.8573437,10.317455,4
-4.200745,-1.033554,3.8604167,2
6.7127934,-2.7675247,9.733867,1
7.4259276,-1.6834596,9.741933,1
5.083268,5.3353276,4.749213,4
5.6783066,5.1617913,7.632932,4
10.133681,1.1543611,5.9650464,3
6.216542,8.30476,3.148782,0
5.3355064,5.9997687,1.9809595,3
6.5816627,5.4485664,3.8202126,5
6.0755634,9.405883,8.868403,1
-4.1605244,-0.29829723,3.24459,2
1.9994118,4.279972,-2.1393468,2
6.749836,8.865146,3.9533718,0
3.2240546,4.9786477,7.3735538,4
5.0435076,3.4192407,6.1674824,5
6.759559,6.9525604,5.3730006,4
11.514184,10.444101,7.795696,5
6.9250774,8.039261,3.5623717,0
6.438616,8.587427,3.375205,0
3.9060726,4.0247726,7.880475,4
5.781314,5.554653,6.147379,4
6.0980825,5.2712674,7.4225254,4
5.372093,4.0301123,3.3495853,5
7.033394,6.592994,6.8898807,4
4.0077953,6.474878,4.893434,5
2.5065608,6.188859,2.3930805,3
4.150264,3.8654485,4.486883,5
3.5700493,3.9221542,3.1739454,3
2.609599,6.320433,4.473099,5
7.008843,7.185096,5.3218575,4
4.819126,6.378601,6.5665894,4
2.7950077,5.847069,2.4080813,3
5.269633,4.0102673,7.5548215,4
3.1177464,5.0021043,6.235996,4
2.6662128,4.6586785,3.4371328,3
3.8279135,6.001098,7.2966156,4
6.799354,14.389857,3.6532762,5
6.7037563,-1.961676,8.11558,1
2.3513987,5.0411825,2.5430307,3
5.7997265,5.14156,6.3654833,4
3.5490353,4.909653,5.8187695,4
5.943625,3.3805802,3.519362,5
-1.9695029,6.1728816,-3.0615175,2
8.958422,3.960092,5.9193068,4
6.1031604,6.715034,2.861917,5
6.6758657,14.365708,3.8026462,5
6.969352,5.378501,1.7553678,3
6.1076016,4.5859156,6.699891,4
2.3187034,3.4808185,5.6500664,5
5.8184667,3.5257022,5.945934,4
6.8191676,6.6249914,6.9299083,4
3.041052,4.9279075,6.312443,4
4.676661,10.758907,9.698659,1
3.9494646,4.9798856,5.419725,0
4.473603,3.171749,4.920809,5
6.648603,7.848436,3.4661193,0
4.7297125,6.5886965,6.479069,4
6.6826315,7.3009048,7.145065,4
3.3630517,4.8617415,6.374659,4
2.6916444,6.2595553,2.251775,3
4.233328,3.7057762,4.2884145,5
5.9180946,5.602672,6.755535,4
3.3508785,3.4050143,2.0575497,3
3.5549858,4.2625394,6.670736,0
2.562995,7.6211576,6.2639055,4
4.5362496,3.9717145,2.5987465,3
3.221668,3.597183,2.5909653,3
6.0731907,3.5225747,7.4329343,4
11.368556,10.299542,7.719255,5
4.8463316,3.2069514,4.8671193,5
6.217558,3.500992,3.4294174,5
3.568098,4.2817097,7.4537754,4
9.78226,1.3474125,5.903234,3
8.947839,3.9796875,5.9524007,4
0.7722536,10.128535,-0.117632836,3
4.500799,6.6782894,1.4135379,3
2.5422003,4.9084783,3.061942,3
5.5612164,3.813517,4.1147337,5
-3.8338907,-0.50843406,3.2945771,2
2.5017722,3.6875317,6.2391987,5
6.7582355,5.7266097,4.125004,5
7.089083,7.54281,5.610118,4
2.193502,4.492898,2.520054,3
5.31595,5.367188,5.0605817,4
6.057817,4.7384152,7.064331,4
3.5635352,4.235659,4.472914,3
-4.2352066,-1.0172013,3.532046,2
4.6924014,4.238658,5.860279,4
4.4556575,3.6800685,2.9995193,5
4.909883,10.700328,9.852582,1
2.0644236,4.391793,3.8388462,5
5.243708,3.6356456,7.42326,4
6.242149,4.8495784,6.9998264,4
6.9548864,8.466745,4.2450924,0
4.715915,5.071829,6.624058,4
8.4118595,2.0134475,7.482183,4
-1.7358137,6.3659997,-3.129776,2
3.0117946,3.9514647,1.9814558,3
5.4032545,6.8931227,5.955341,4
2.4784057,6.401069,4.4407473,5
3.6879857,5.663757,4.790883,5
10.826277,10.604171,8.096315,5
5.4137144,3.8458776,7.035242,4
3.9752822,3.3336935,4.4921975,5
5.153941,5.957944,7.462164,4
11.174182,10.590109,7.931771,5
6.8272986,4.4781547,4.7035775,4
-1.7987559,6.0225806,-3.3988733,2
5.365589,5.487155,6.9514885,4
2.4049196,3.618047,5.569783,5
2.0185606,3.0446591,6.244265,5
6.775068,4.5956187,4.7192297,4
6.5081124,3.8468237,9.931195,4
1.9623673,3.2545767,5.926938,5
2.654161,6.2517557,2.2612932,3
7.0005345,-1.7719483,8.580729,1
4.349507,3.4992428,7.6396766,4
6.8187194,4.4204392,4.82951,4
2.9199054,3.104727,3.3813605,5
3.8253396,6.6214485,6.329737,4
6.9636793,8.004325,3.7233403,0
6.828292,-3.0434072,9.326597,1
6.125648,5.326064,7.4689612,4
5.176106,3.7957375,9.447249,4
-4.107385,-0.39363694,3.1199389,2
3.5051997,5.1535664,1.9228137,3
4.5016475,10.504113,8.997154,1
11.201073,10.902249,8.070611,5
-4.2485127,-0.9947335,3.4232314,2
6.221933,5.081188,7.3433423,4
5.439035,3.9323044,3.417257,5
6.431418,-2.1870737,8.097077,1
6.64068,6.021716,7.505325,4
5.728522,3.9422114,5.800713,4
6.540165,8.942758,8.287728,1
6.725345,5.7359185,3.6248047,5
1.912206,3.1176097,6.0926185,5
5.021151,4.141784,6.1043134,4
6.323546,5.3931994,7.171905,4
5.9919815,9.051573,8.255903,4
6.792735,-2.8896198,9.070112,1
2.0586994,6.436642,1.1929628,3
5.0257144,3.1659608,4.6391344,5
4.389668,4.6116514,3.5683901,5
6.132738,8.211294,3.0559764,0
3.6535895,6.0108457,5.309795,5
3.6658382,4.377328,6.341625,4
5.613348,4.5477777,5.9901433,5
2.1370068,5.8767304,2.3289258,3
6.75321,-2.279654,8.732591,1
5.9280705,3.634819,2.6587367,5
11.2697525,10.16984,7.8291125,4
4.0304246,3.9522593,6.1387415,5
8.524582,1.8674338,7.223569,4
5.292387,5.8472037,7.544231,4
6.9778934,7.0724664,5.3259883,4
6.5091395,8.784836,3.5807552,0
5.3871937,5.0437307,4.4501586,3
6.5907617,-2.1430812,9.457987,1
1.9778,6.5967507,1.1038942,3
-1.6526114,6.2565713,-3.3270917,2
2.9795744,4.0867825,7.282069,4
3.784105,7.042444,3.3266609,3
6.818168,5.8440833,4.080177,5
3.466868,4.4151263,5.8868823,5
6.660009,7.147569,5.2769995,0
2.9733858,7.350644,6.4551163,4
5.732051,3.6237423,7.6783915,4
6.477451,-2.2780406,9.513549,1
5.4873624,7.0798073,5.3754296,4
8.694472,3.7730732,8.194562,4
4.1889215,6.626917,6.7313566,4
4.4691253,5.788472,7.193539,4
6.95314,3.4657176,10.332839,4
2.895329,4.142974,3.5435297,3
2.451474,5.561612,5.0650826,4
4.2290525,4.1788774,4.8445582,4
4.3764143,3.823919,4.3213677,5
2.6161618,3.371214,4.264085,5
5.69209,5.514724,6.1447935,4
7.45399,5.518414,1.6868186,3
6.952123,6.69845,6.870265,4
4.865649,3.654439,9.642064,5
3.9883904,6.7613826,3.4310522,3
6.685234,14.589398,3.5199873,5
5.61097,3.4633112,5.0291066,5
3.1773343,3.6218824,4.8272386,5
5.6405973,4.591804,3.3081286,5
3.8008335,4.714317,2.3795853,3
-3.811871,-0.6026164,4.003482,2
3.0508249,7.3163595,6.4939475,4
4.3284297,6.0401406,6.2966003,4
5.2909536,4.699151,4.571071,4
5.8482275,9.972782,9.501614,5
6.8194485,-3.0411897,9.610998,1
4.0099206,3.5766406,4.2463555,5
4.0645185,3.1335785,3.4654825,5
2.3927882,3.4927125,7.3160863,4
6.8660626,7.86736,3.7452075,0
2.4925432,5.3914604,4.7623367,3
4.0417967,6.619595,3.432912,3
5.1362696,4.1774936,7.5509825,4
3.6226203,4.773751,5.6262193,4
5.7521253,9.408647,8.577329,1
2.5359356,4.9337234,4.4601784,3
3.2966454,3.0479603,2.7572606,3
5.132181,7.3380184,1.481602,3
-1.8391993,6.229315,-3.1238172,2
4.8797307,10.723638,9.769388,1
3.4432619,4.0807514,6.356033,4
5.5011964,7.684791,1.8409287,3
3.9749148,3.015341,5.328383,5
4.2333884,10.684934,9.107326,1
2.3416498,3.3020427,7.7553735,4
9.731121,1.3511262,5.84704,3
-1.5103245,6.3282647,-3.3742235,2
6.670586,4.5133557,4.654408,4
3.2256267,3.7496076,1.8396128,3
3.7810016,6.785961,6.946818,4
4.0380626,5.091205,4.632708,3
4.5763803,4.1496816,4.421067,5
8.585373,1.8513972,7.4771304,4
-4.0089474,-0.48367444,2.9616234,2
5.3846483,5.1291585,8.093452,4
-1.8064107,6.0919867,-3.3226902,2
1.7964201,7.1673584,0.5580459,5
10.091194,1.1750405,5.9974,3
4.4885387,4.281347,4.2140775,5
4.9994164,7.2199106,1.3763474,3
3.982192,4.7967815,1.5525688,3
5.6287165,4.6916475,7.768408,4
5.491436,5.378283,5.0419984,4
4.5324907,3.5488343,7.185975,4
8.754128,3.7837226,8.228534,3
6.82452,-3.0613756,9.594148,1
5.797857,10.0475235,9.039886,1
7.162702,7.8350167,5.5431347,0
11.37081,10.600061,7.898579,5
3.2757816,3.1659758,3.492958,5
6.859985,-1.7925465,9.94993,1
4.6142025,10.871991,9.821742,1
2.0170655,4.6748304,3.2454302,3
4.9382563,3.260214,4.8063126,5
5.579225,6.173581,1.5657474,3
3.2625506,4.9068522,7.421139,4
5.1686788,4.855768,6.561569,4
5.571581,3.8152897,6.8248644,4
6.26137,3.7639744,3.586122,5
6.798558,6.986489,4.7846994,0
3.3862884,5.953457,3.1919672,3
4.997241,3.6936,7.807834,4
3.968669,4.053287,7.4459467,4
4.356268,10.543569,8.968961,1
3.7409778,5.1853228,7.23851,4
4.18353,3.4079676,5.5741997,5
2.8353531,4.6297665,3.082263,3
6.9102883,6.138607,7.5422955,4
6.905177,4.6049848,5.153711,4
5.854486,3.7244213,7.61656,4
5.2419353,3.6958053,5.551992,5
4.2431264,10.628301,9.01122,1
5.618757,3.5359614,7.6746316,4
5.0327992,4.491455,2.1318264,3
4.316917,3.8137412,5.242505,4
5.462981,4.5855756,3.117479,3
6.976826,8.292947,3.2264736,0
5.288532,4.2716064,3.9122498,5
5.5780935,5.683727,5.891236,4
5.686215,3.6817548,2.5053732,5
4.3094954,10.594722,9.017591,3
6.72068,14.56965,3.5332148,5
6.872432,5.997402,7.6918173,4
4.5586863,10.814534,9.695011,1
4.4343104,7.2602735,4.869391,5
7.1243577,8.092402,5.0697045,0
5.7019424,9.443386,8.572867,1
-1.5646952,6.2621636,-3.3825448,2
5.6908436,7.890468,2.0252435,0
6.2417827,-2.301213,9.131072,1
6.6460447,4.2276425,4.554454,5
5.703233,4.063615,3.0397623,5
5.585704,3.5739367,7.6517224,4
2.915247,6.521125,7.1030397,4
4.179851,4.861238,7.2208176,4
6.9897757,5.3248367,1.8443564,5
3.9138112,7.4060907,5.519179,4
4.402547,6.5498004,1.4305922,3
3.5302937,6.6269703,6.894128,4
-1.8951089,6.440183,-2.9520466,2
3.6107323,3.4439323,2.9175816,3
5.669528,5.353812,7.140493,4
4.9469934,6.432338,1.0240046,3
6.5858345,-2.8671362,9.507003,1
5.950548,4.0547957,5.0689144,5
5.4894195,3.9837663,5.825768,5
2.6982934,3.4462721,3.9634502,5
7.5957594,8.560437,3.5249617,0
2.990476,7.3340535,6.477015,4
2.5144813,4.604793,2.8413124,3
8.516113,1.9311833,7.547918,4
4.0170784,7.029317,1.2302089,3
-4.0459404,-0.9292101,2.8426492,2
2.99172,4.9399176,2.1965458,3
11.824899,10.678576,7.800962,3
2.9439707,4.960414,4.9132795,5
2.8790793,4.7415504,3.5330555,3
2.1102316,7.701861,-0.18981294,4
2.6453245,3.3695755,2.2625852,3
3.3295162,4.7791367,6.2703257,4
5.2361364,4.713235,4.510433,5
3.89079,6.8249583,1.270556,3
6.1000586,-1.9976059,8.376471,1
3.8724651,3.8072658,5.113601,5
3.91854,3.0887187,5.4722624,5
7.12682,7.935867,5.1385746,0
-4.12204,-1.1385852,4.089687,2
-1.8362513,6.100497,-3.3062654,2
2.5551245,5.078378,6.486826,4
3.6370988,3.5902562,3.4258623,5
6.2607045,3.4821937,3.6198275,5
6.611795,8.810651,3.8724687,0
3.1492674,4.732895,5.6387963,5
3.5117486,3.9454513,3.108777,3
2.7222133,4.3153143,4.462416,3
5.751373,-2.2426841,8.171272,1
5.6715074,5.501384,5.684485,4
4.515716,10.85788,9.7002735,1
11.118842,10.875991,8.085627,5
2.9501362,6.0757895,3.1859815,3
2.9171534,7.403562,6.463339,4
3.4573605,3.1192782,2.458322,3
-4.0513105,-1.0317814,4.0249314,2
4.896503,3.3267272,6.072068,5
6.9946246,4.7575994,5.258873,4
6.685453,-1.9678477,8.114996,1
3.7062984,6.0259743,3.1033332,3
10.83969,10.306417,8.1271105,4
3.6782477,5.3236613,2.6636033,3
3.2927,3.6407633,1.8876505,3
4.865304,10.735909,9.860247,1
5.717998,7.909331,2.0451486,0
4.3756433,6.4886928,6.550875,4
2.42622,4.907728,4.238719,3
6.5988264,-2.1889918,8.442331,1
6.6470795,8.916725,8.424089,1
2.2931063,4.052619,3.0557358,5
-2.2232625,6.2921405,-2.8106034,4
6.299716,7.9602427,2.9130735,0
6.496977,8.928766,3.794603,0
4.9389253,5.447574,7.4503646,4
2.930519,4.0716577,7.214759,4
7.2197075,-1.6931534,9.861842,1
6.8716564,7.0004635,4.746458,1
6.6535378,5.688639,4.216796,4
4.8739867,7.042436,1.2092254,3
6.321594,8.810457,8.379019,4
4.2949715,4.892357,2.5099788,3
4.88919,4.282328,4.84304,5
4.2396927,2.9991782,5.6595716,5
3.3644173,2.8987749,2.8045933,3
-2.1988797,6.275481,-2.8397903,2
3.0379496,7.2809625,6.5147567,4
7.782838,8.6466055,3.9548461,0
2.5125387,3.6740844,6.324881,5
5.79928,3.9532075,6.307034,4
3.1045756,5.1847034,2.049148,3
3.331538,4.6879425,7.457459,4
2.2985814,3.2668648,7.642232,4
5.329707,4.4085746,6.025736,5
-4.095386,-0.761437,3.98352,2
